stn_code,year-month,so2,no2,rspm,spm,pm2_5
712,2013-02,18.875,29.5,194.75,,
712,2013-03,16.125,24.125,176.125,,
712,2013-04,15.9,23.7,167.9,,
712,2013-05,16.666666666666668,25.444444444444443,163.0,,
712,2013-06,14.5,17.833333333333332,138.66666666666666,,
712,2013-07,18.0,23.3,160.9,,
712,2013-08,20.857142857142858,25.142857142857142,159.28571428571428,,
712,2013-09,26.875,36.5,215.625,,
712,2013-10,26.88888888888889,34.22222222222222,221.66666666666666,,
712,2013-11,24.4,33.8,222.9,,
712,2013-12,32.625,42.875,240.875,,
712,2014-01,36.57142857142857,42.285714285714285,285.8888888888889,,
712,2014-02,33.625,49.0,246.5,,
712,2014-03,31.0,40.9,271.9,,
712,2014-04,28.714285714285715,38.0,238.85714285714286,,
712,2014-05,28.0,33.833333333333336,254.5,,
712,2014-06,29.77777777777778,41.666666666666664,238.77777777777777,,
712,2014-07,23.625,28.25,184.0,,
712,2014-08,27.285714285714285,33.142857142857146,209.28571428571428,,
712,2014-09,29.375,35.5,257.125,,
712,2014-10,29.727272727272727,39.18181818181818,244.8181818181818,,
712,2014-11,20.0,40.714285714285715,218.85714285714286,,
712,2014-12,19.833333333333332,37.5,214.16666666666666,,
712,2015-01,24.875,46.25,236.0,,
712,2015-02,21.428571428571427,41.285714285714285,230.71428571428572,,
712,2015-04,12.666666666666666,27.333333333333332,158.33333333333334,,
712,2015-05,11.5,25.75,178.75,,
712,2015-06,9.571428571428571,22.714285714285715,175.14285714285714,,
712,2015-07,8.222222222222221,21.666666666666668,156.11111111111111,,
712,2015-09,14.625,28.75,190.625,,
712,2015-10,17.666666666666668,31.22222222222222,206.0,,
712,2015-11,21.555555555555557,36.666666666666664,226.22222222222223,,
713,2011-01,8.0,15.875,150.875,,
713,2011-02,8.375,19.0,120.0,,
713,2011-03,7.444444444444445,17.555555555555557,124.22222222222223,,
713,2011-04,7.777777777777778,14.0,149.55555555555554,,
713,2011-05,8.0,17.75,121.25,,
713,2011-06,8.375,19.625,74.875,,
713,2011-07,11.666666666666666,18.77777777777778,63.55555555555556,,
713,2011-08,12.428571428571429,16.714285714285715,65.25,,
713,2011-09,14.0,17.88888888888889,91.88888888888889,,
713,2011-10,19.88888888888889,23.88888888888889,179.11111111111111,,
713,2011-11,14.88888888888889,30.11111111111111,172.55555555555554,,
713,2011-12,17.8,30.8,174.2,,
713,2012-01,14.625,24.125,133.0,,
713,2012-02,13.875,22.375,136.625,,
713,2012-03,10.5,17.5,145.9,,
713,2012-04,11.125,17.25,149.75,,
713,2012-05,11.0,21.5,195.0,,
713,2012-06,10.666666666666666,17.11111111111111,154.55555555555554,,
713,2012-07,9.2,17.2,98.0,,
713,2012-08,7.25,14.0,109.75,,
713,2012-09,14.0,21.25,137.125,,
713,2012-10,13.88888888888889,19.22222222222222,128.22222222222223,,
713,2012-11,20.77777777777778,29.77777777777778,169.44444444444446,,
713,2012-12,11.571428571428571,25.857142857142858,171.28571428571428,,
713,2013-01,17.2,27.7,160.6,,
713,2013-02,11.428571428571429,18.142857142857142,118.28571428571429,,
713,2013-03,12.625,18.375,126.875,,
713,2013-04,11.5,18.5,122.125,,
713,2013-05,8.909090909090908,15.636363636363637,122.81818181818181,,
713,2013-06,8.75,15.5,103.5,,
713,2013-07,8.857142857142858,13.428571428571429,119.14285714285714,,
713,2013-08,10.2,15.8,131.6,,
713,2013-09,7.125,13.25,95.25,,
713,2013-10,10.75,17.0,134.0,,
713,2013-11,16.285714285714285,23.857142857142858,143.71428571428572,,
713,2013-12,17.2,26.2,165.6,,
713,2014-01,19.428571428571427,28.142857142857142,172.44444444444446,,
713,2014-02,16.625,25.875,165.625,,
713,2014-03,16.285714285714285,27.428571428571427,168.28571428571428,,
713,2014-04,15.666666666666666,27.11111111111111,177.33333333333334,,
713,2014-05,15.3,22.5,155.3,,
713,2014-06,16.25,22.875,166.75,,
713,2014-07,12.11111111111111,28.11111111111111,151.44444444444446,,
713,2014-08,15.0,24.5,159.5,,
713,2014-09,11.875,22.25,172.125,,
713,2014-10,13.5,24.125,159.375,,
713,2014-11,12.5,25.0,156.4,,
713,2014-12,12.375,27.625,171.0,,
713,2015-01,12.666666666666666,31.444444444444443,158.88888888888889,,
713,2015-02,10.75,27.0,145.5,,
713,2015-04,10.0,21.5,129.625,,
713,2015-05,8.333333333333334,19.22222222222222,149.33333333333334,,
713,2015-06,7.25,15.375,131.0,,
713,2015-07,5.555555555555555,13.777777777777779,111.44444444444444,,
713,2015-09,9.666666666666666,20.77777777777778,126.77777777777777,,
713,2015-10,13.375,24.375,156.5,,
713,2015-11,15.75,26.375,169.875,,
714,2012-01,8.6,22.6,186.4,,
714,2012-02,10.5,18.875,191.875,,
714,2012-03,13.375,22.625,198.625,,
714,2012-04,11.714285714285714,22.571428571428573,189.42857142857142,,
714,2012-05,11.222222222222221,22.22222222222222,197.11111111111111,,
714,2012-06,12.625,21.75,217.125,,
714,2012-07,9.5,23.5,209.25,,
714,2012-08,9.0,26.0,211.0,,
714,2012-09,10.125,18.77777777777778,201.0,,
714,2012-10,10.625,23.125,199.5,,
714,2012-11,11.0,22.0,199.0,,
714,2012-12,8.777777777777779,24.77777777777778,231.11111111111111,,
714,2013-01,10.0,21.5,181.0,,
714,2013-02,11.857142857142858,20.571428571428573,221.42857142857142,,
714,2013-03,10.833333333333334,22.666666666666668,218.5,,
714,2013-04,10.25,23.75,204.5,,
714,2013-05,9.75,23.75,216.75,,
714,2013-06,10.0,23.0,223.0,,
714,2013-07,10.333333333333334,20.0,221.0,,
714,2013-08,10.571428571428571,21.428571428571427,179.0,,
714,2013-09,9.571428571428571,22.857142857142858,219.85714285714286,,
714,2013-10,9.833333333333334,26.833333333333332,218.5,,
714,2013-11,11.0,20.333333333333332,221.0,,
714,2013-12,9.5,22.0,203.5,,
714,2014-01,11.0,23.5,183.5,,
714,2014-02,10.0,21.5,213.5,,
714,2014-03,10.333333333333334,22.666666666666668,198.33333333333334,,
714,2014-04,12.0,23.0,181.0,,
714,2014-05,11.0,20.0,215.5,,
714,2014-06,11.0,20.0,210.0,,
714,2014-07,9.875,20.625,198.625,,
714,2014-08,11.6,23.6,207.0,,
714,2014-09,11.428571428571429,22.428571428571427,193.85714285714286,,
714,2014-10,15.444444444444445,25.333333333333332,238.77777777777777,,
714,2014-11,11.666666666666666,22.0,228.0,,
714,2014-12,9.625,20.375,191.75,,
714,2015-01,9.222222222222221,19.0,211.44444444444446,,
714,2015-02,10.25,18.375,209.375,,
714,2015-03,12.444444444444445,20.88888888888889,202.77777777777777,,
714,2015-04,11.25,21.875,185.625,,
714,2015-05,12.0,22.555555555555557,196.0,,
714,2015-06,12.88888888888889,23.333333333333332,205.0,,
714,2015-07,8.666666666666666,19.0,181.33333333333334,,
714,2015-08,10.125,20.375,200.125,,
714,2015-09,11.555555555555555,20.88888888888889,208.88888888888889,,
714,2015-10,12.0,23.11111111111111,215.0,,
714,2015-11,13.125,23.875,228.125,,
714,2015-12,8.11111111111111,21.0,241.11111111111111,,
715,2012-01,12.2,27.2,295.2,,
715,2012-02,12.777777777777779,25.11111111111111,349.1111111111111,,
715,2012-03,16.428571428571427,25.0,265.7142857142857,,
715,2012-04,16.5,22.166666666666668,289.8333333333333,,
715,2012-05,14.875,24.875,238.25,,
715,2012-06,13.875,26.25,260.875,,
715,2012-07,12.0,26.5,253.5,,
715,2012-08,12.0,29.285714285714285,252.28571428571428,,
715,2012-09,12.666666666666666,26.25,248.0,,
715,2012-10,13.428571428571429,24.714285714285715,238.57142857142858,,
715,2012-11,12.5,23.5,254.0,,
715,2012-12,12.375,22.5,273.125,,
715,2013-01,11.5,30.5,251.0,,
715,2013-02,11.857142857142858,26.0,250.42857142857142,,
715,2013-03,12.0,23.833333333333332,245.16666666666666,,
715,2013-04,11.875,25.0,250.375,,
715,2013-05,10.571428571428571,29.714285714285715,245.66666666666666,,
715,2013-06,10.0,26.0,229.0,,
715,2013-07,13.0,25.333333333333332,264.0,,
715,2013-08,10.857142857142858,28.285714285714285,256.7142857142857,,
715,2013-09,9.714285714285714,28.857142857142858,263.14285714285717,,
715,2013-10,11.0,30.666666666666668,256.0,,
715,2013-11,11.333333333333334,24.666666666666668,252.33333333333334,,
715,2013-12,11.5,30.0,270.0,,
715,2014-01,12.0,23.5,223.5,,
715,2014-02,11.5,22.5,268.5,,
715,2014-03,13.0,23.0,275.3333333333333,,
715,2014-04,13.0,23.0,221.0,,
715,2014-05,11.5,23.0,271.5,,
715,2014-06,12.0,23.0,288.0,,
715,2014-07,11.875,22.5,250.375,,
715,2014-08,12.4,25.2,260.8,,
715,2014-09,12.285714285714286,23.714285714285715,238.57142857142858,,
715,2014-10,17.444444444444443,26.88888888888889,306.55555555555554,,
715,2014-11,12.833333333333334,23.333333333333332,291.5,,
715,2014-12,10.714285714285714,20.142857142857142,264.42857142857144,,
715,2015-01,11.11111111111111,20.555555555555557,272.0,,
715,2015-02,11.875,21.0,260.0,,
715,2015-03,14.0,24.11111111111111,270.44444444444446,,
715,2015-04,12.125,25.0,267.875,,
715,2015-05,14.11111111111111,26.0,283.44444444444446,,
715,2015-06,15.222222222222221,28.11111111111111,298.1111111111111,,
715,2015-07,10.11111111111111,20.0,245.77777777777777,,
715,2015-08,11.2,21.2,224.8,,
715,2015-09,12.11111111111111,22.88888888888889,257.0,,
715,2015-10,13.0,24.22222222222222,270.1111111111111,,
715,2015-11,15.0,26.125,295.5,,
715,2015-12,11.11111111111111,24.0,301.6666666666667,,
716,2011-01,29.0,19.0,36.0,,
716,2011-02,32.0,21.0,38.0,,
716,2011-04,31.0,20.0,35.0,,
716,2011-06,29.0,20.0,37.0,,
716,2011-07,30.5,20.0,37.0,,
716,2011-08,29.2,19.6,35.6,,
716,2011-09,29.166666666666668,19.833333333333332,35.833333333333336,,
716,2011-11,31.0,22.0,38.0,,
717,2011-07,28.0,20.5,45.5,,
717,2011-08,27.625,21.125,47.375,,
717,2011-09,27.125,19.25,51.125,,
718,2011-01,6.5,11.0,160.5,,
718,2011-02,7.0,10.666666666666666,116.0,,
718,2011-03,8.333333333333334,12.0,142.66666666666666,,
718,2011-04,6.166666666666667,8.666666666666666,167.16666666666666,,
718,2011-05,5.875,8.625,142.5,,
718,2011-06,5.75,7.4,165.6,,
718,2011-07,6.222222222222222,8.11111111111111,97.0,,
718,2011-08,6.375,9.375,88.375,,
718,2011-09,6.333333333333333,9.5,91.5,,
718,2011-10,7.666666666666667,11.333333333333334,150.0,,
718,2011-11,7.875,11.625,136.875,,
718,2011-12,10.571428571428571,16.285714285714285,149.71428571428572,,
718,2012-01,10.0,15.0,125.0,,
718,2012-02,10.0,15.0,180.0,,
718,2012-03,9.2,14.0,149.2,,
718,2012-04,10.5,14.0,176.5,,
718,2012-05,10.3,14.7,162.0,,
718,2012-06,10.666666666666666,15.5,167.33333333333334,,
718,2012-07,10.714285714285714,15.0,151.71428571428572,,
718,2012-08,8.333333333333334,13.666666666666666,83.0,,
718,2012-09,9.666666666666666,13.333333333333334,131.66666666666666,,
718,2012-10,9.375,15.0,142.125,,
718,2012-11,9.166666666666666,15.0,160.16666666666666,,
718,2012-12,10.428571428571429,15.0,172.85714285714286,,
718,2013-01,10.2,15.2,176.4,,
718,2013-02,9.5,15.625,166.875,,
718,2013-03,9.2,15.2,163.6,,
718,2013-04,9.0,14.4,167.2,,
718,2013-05,9.166666666666666,15.5,173.83333333333334,,
718,2013-06,9.0,14.666666666666666,166.33333333333334,,
718,2013-07,9.285714285714286,14.142857142857142,149.14285714285714,,
718,2013-08,8.0,14.333333333333334,153.16666666666666,,
718,2013-09,9.428571428571429,15.857142857142858,168.57142857142858,,
718,2013-11,9.25,15.375,159.875,,
718,2013-12,8.5,15.5,163.5,,
718,2014-01,8.75,15.0,151.4,,
718,2014-02,8.5,14.666666666666666,150.83333333333334,,
718,2014-03,8.75,15.375,150.75,,
718,2014-04,9.2,15.8,149.2,,
718,2014-05,8.75,15.125,149.25,,
718,2014-06,8.0,13.4,149.2,,
718,2014-07,8.0,13.6,144.4,,
718,2014-08,9.0,14.0,143.0,,
718,2014-09,8.4,14.6,148.2,,
718,2014-10,8.5,14.5,148.0,,
718,2014-11,8.0,15.0,141.0,,
718,2014-12,8.8,14.4,144.4,,
718,2015-01,8.857142857142858,14.285714285714286,145.42857142857142,,
718,2015-02,9.0,14.0,145.5,,
718,2015-03,8.666666666666666,14.0,145.16666666666666,,
718,2015-04,9.166666666666666,14.833333333333334,140.83333333333334,,
718,2015-05,9.333333333333334,15.333333333333334,144.5,,
718,2015-06,8.5,14.833333333333334,146.83333333333334,,
718,2015-07,7.833333333333333,13.833333333333334,143.5,,
718,2015-08,8.571428571428571,14.285714285714286,145.71428571428572,,
718,2015-09,8.571428571428571,14.0,142.0,,
718,2015-10,8.166666666666666,14.166666666666666,144.5,,
718,2015-11,9.0,14.2,148.6,,
718,2015-12,8.666666666666666,14.0,141.83333333333334,,
719,2011-01,10.5,18.2,168.5,,
719,2011-02,8.75,12.45,111.5,,
719,2011-03,10.85,16.4,149.5,,
719,2011-04,6.9,8.8,72.9,,
719,2011-05,10.0,11.5,84.8,,
719,2011-06,6.5,8.866666666666667,121.56666666666668,,
719,2011-07,8.0,10.3875,95.55000000000001,,
719,2011-08,8.262500000000001,11.737499999999999,98.875,,
719,2011-09,9.419999999999998,10.820000000000002,87.14,,
719,2011-10,10.04,13.860000000000003,162.6,,
719,2011-11,11.828571428571431,17.442857142857143,161.91428571428568,,
719,2011-12,12.737499999999997,17.15,165.04999999999998,,
719,2012-01,10.0,17.0,145.0,,
719,2012-02,11.0,15.0,176.0,,
719,2012-03,11.2,15.8,165.4,,
719,2012-04,13.0,17.25,192.0,,
719,2012-05,12.4,17.1,179.6,,
719,2012-06,11.833333333333334,18.166666666666668,179.83333333333334,,
719,2012-07,11.857142857142858,17.571428571428573,172.71428571428572,,
719,2012-08,10.833333333333334,14.833333333333334,96.5,,
719,2012-09,11.0,15.666666666666666,145.66666666666666,,
719,2012-10,11.25,17.125,157.0,,
719,2012-11,12.833333333333334,18.0,182.16666666666666,,
719,2012-12,13.571428571428571,18.0,189.28571428571428,,
719,2013-01,14.0,18.4,188.4,,
719,2013-02,13.88888888888889,18.555555555555557,179.33333333333334,,
719,2013-03,14.2,18.4,181.0,,
719,2013-04,12.8,17.6,181.8,,
719,2013-05,15.666666666666666,20.0,190.5,,
719,2013-06,13.666666666666666,18.0,183.0,,
719,2013-07,14.285714285714286,18.571428571428573,168.14285714285714,,
719,2013-08,14.333333333333334,18.166666666666668,171.0,,
719,2013-09,14.714285714285714,23.285714285714285,182.14285714285714,,
719,2013-11,15.125,18.75,176.125,,
719,2013-12,15.5,19.5,176.83333333333334,,
719,2014-01,15.0,19.2,170.0,,
719,2014-02,15.166666666666666,19.5,163.33333333333334,,
719,2014-03,14.555555555555555,19.11111111111111,163.0,,
719,2014-04,15.0,20.4,165.2,,
719,2014-05,14.75,19.5,167.875,,
719,2014-06,14.0,18.6,171.4,,
719,2014-07,13.8,18.4,165.8,,
719,2014-08,16.0,19.0,156.0,,
719,2014-09,14.2,18.0,166.2,,
719,2014-10,15.0,20.0,161.0,,
719,2014-11,13.0,18.0,163.0,,
719,2014-12,15.4,19.2,160.6,,
719,2015-01,14.571428571428571,18.571428571428573,159.71428571428572,,
719,2015-02,14.666666666666666,18.5,162.66666666666666,,
719,2015-03,15.0,19.333333333333332,160.0,,
719,2015-04,15.166666666666666,19.333333333333332,159.5,,
719,2015-05,14.0,17.833333333333332,162.16666666666666,,
719,2015-06,13.5,18.166666666666668,161.33333333333334,,
719,2015-07,13.666666666666666,18.833333333333332,163.33333333333334,,
719,2015-08,14.142857142857142,18.714285714285715,165.0,,
719,2015-09,14.0,18.428571428571427,166.28571428571428,,
719,2015-10,14.333333333333334,18.5,171.66666666666666,,
719,2015-11,14.6,19.0,170.2,,
719,2015-12,14.5,18.833333333333332,161.83333333333334,,
720,2011-02,9.1,13.5,198.1,,
720,2011-03,6.7,8.7,84.1,,
720,2011-04,9.05,11.7,185.65,,
720,2011-05,6.7,8.4,89.9,,
720,2011-06,7.35,8.9,169.12500000000003,,
720,2011-07,7.1000000000000005,8.971428571428572,112.27142857142857,,
720,2011-08,6.650000000000001,9.083333333333334,86.41666666666667,,
720,2011-09,8.144444444444442,10.066666666666666,123.96666666666667,,
720,2011-10,9.666666666666668,12.966666666666667,169.46666666666667,,
720,2011-11,10.02,14.76,196.24,,
720,2011-12,10.242857142857144,13.528571428571428,188.6142857142857,,
720,2012-03,11.0,16.0,155.0,,
720,2012-04,9.6,14.8,186.2,,
720,2012-05,10.333333333333334,14.833333333333334,193.83333333333334,,
720,2012-06,9.8,14.4,186.7,,
720,2012-07,9.0,13.285714285714286,166.0,,
720,2012-08,9.285714285714286,14.714285714285714,131.57142857142858,,
720,2012-09,9.333333333333334,14.5,137.16666666666666,,
720,2012-10,10.5,16.75,162.0,,
720,2012-11,9.875,15.375,190.875,,
720,2012-12,31.625,15.25,179.25,,
720,2013-01,12.75,17.5,212.25,,
720,2013-02,13.5,17.333333333333332,190.0,,
720,2013-03,9.5,16.0,189.75,,
720,2013-04,9.0,16.0,177.0,,
720,2013-05,10.777777777777779,17.0,195.11111111111111,,
720,2013-06,9.0,14.0,174.0,,
720,2013-07,9.428571428571429,15.571428571428571,165.625,,
720,2013-08,9.625,16.125,185.375,,
720,2013-09,10.333333333333334,16.5,196.83333333333334,,
720,2013-10,9.666666666666666,16.666666666666668,189.66666666666666,,
720,2013-11,10.5,16.833333333333332,186.5,,
720,2013-12,10.333333333333334,16.166666666666668,182.33333333333334,,
720,2014-01,10.75,17.0,175.75,,
720,2014-02,8.75,15.75,170.0,,
720,2014-03,10.142857142857142,16.714285714285715,168.28571428571428,,
720,2014-04,9.777777777777779,16.444444444444443,168.66666666666666,,
720,2014-05,9.2,15.8,165.6,,
720,2014-06,10.0,16.428571428571427,168.0,,
720,2014-07,10.2,16.4,154.4,,
720,2014-08,10.0,16.0,165.5,,
720,2014-09,10.25,16.75,157.5,,
720,2014-10,10.5,16.5,170.5,,
720,2014-11,10.0,17.0,159.0,,
720,2014-12,10.142857142857142,16.428571428571427,161.14285714285714,,
720,2015-01,10.857142857142858,16.142857142857142,160.42857142857142,,
720,2015-02,11.0,16.333333333333332,160.83333333333334,,
720,2015-03,10.166666666666666,16.833333333333332,161.5,,
720,2015-04,10.333333333333334,17.0,157.16666666666666,,
720,2015-05,10.833333333333334,17.833333333333332,162.83333333333334,,
720,2015-06,10.833333333333334,17.333333333333332,163.66666666666666,,
720,2015-07,11.0,17.5,162.83333333333334,,
720,2015-08,10.571428571428571,18.714285714285715,163.57142857142858,,
720,2015-09,11.0,18.857142857142858,167.0,,
720,2015-10,10.0,16.333333333333332,168.0,,
720,2015-11,10.0,17.0,166.6,,
720,2015-12,10.0,17.0,163.0,,
721,2012-01,2.0,15.25,180.25,,
721,2012-02,2.142857142857143,16.428571428571427,175.71428571428572,,
721,2012-03,2.0,12.5,163.0,,
721,2012-04,2.0,6.285714285714286,94.14285714285714,,
721,2012-05,2.0,6.571428571428571,123.71428571428571,,
721,2012-06,2.3,6.5,109.8,,
721,2012-07,2.3,8.1,88.8,,
721,2012-08,2.0,6.222222222222222,94.66666666666667,,
721,2012-09,2.0,6.5,72.5,,
721,2012-10,2.111111111111111,10.11111111111111,183.66666666666666,,
721,2012-11,2.625,14.125,205.75,,
721,2012-12,3.125,16.75,205.375,,
721,2013-01,2.4444444444444446,11.11111111111111,182.0,,
721,2013-02,2.0,10.75,124.75,,
721,2013-03,2.4444444444444446,12.777777777777779,114.0,,
721,2013-04,2.2857142857142856,12.0,115.0,,
721,2013-05,2.5555555555555554,10.11111111111111,112.77777777777777,,
721,2013-06,2.0,4.2,48.1,,
721,2013-07,2.2222222222222223,6.555555555555555,59.22222222222222,,
721,2013-08,2.0,6.666666666666667,57.111111111111114,,
721,2013-09,2.090909090909091,11.363636363636363,73.36363636363636,,
721,2013-10,2.125,14.125,143.625,,
721,2013-11,2.0,14.571428571428571,237.85714285714286,,
721,2013-12,2.0,15.875,198.875,,
721,2014-01,2.0,16.555555555555557,104.33333333333333,,
721,2014-02,2.0,16.166666666666668,120.42857142857143,,
721,2014-03,2.0,18.125,109.125,,
721,2014-04,2.0,17.11111111111111,133.66666666666666,,
721,2014-05,2.0,16.375,103.125,,
721,2014-06,2.0,18.142857142857142,111.14285714285714,,
721,2014-07,2.0,14.25,53.55555555555556,,
721,2014-08,2.0,14.5,60.666666666666664,,
721,2014-09,2.0,16.0,67.71428571428571,,
721,2014-10,2.0,21.0,107.81818181818181,,
721,2014-11,2.0,22.555555555555557,196.77777777777777,,
721,2014-12,2.0,26.22222222222222,161.55555555555554,,
721,2015-01,2.0,23.0,130.88888888888889,,
721,2015-02,2.125,16.0,218.625,,
721,2015-03,2.0,16.625,62.25,,
721,2015-04,2.111111111111111,20.22222222222222,147.11111111111111,,
721,2015-05,2.0,20.125,153.5,,
721,2015-06,2.0,18.75,94.0,,
721,2015-07,2.0,10.5,31.444444444444443,,
721,2015-08,2.0,8.11111111111111,29.77777777777778,,
721,2015-09,2.0,9.5,62.375,,
721,2015-10,2.0,17.0,102.375,,
721,2015-11,2.0,17.833333333333332,185.42857142857142,,
721,2015-12,2.0,21.0,214.66666666666666,,
722,2012-01,38.0,37.0,292.5,,
722,2012-02,18.875,35.75,242.375,,
722,2012-03,27.3,41.2,326.4,,
722,2012-04,20.875,34.25,276.625,,
722,2012-05,19.0,37.666666666666664,332.77777777777777,,
722,2012-06,33.857142857142854,38.714285714285715,311.42857142857144,,
722,2012-07,20.333333333333332,39.0,265.6666666666667,,
722,2012-08,4.0,21.0,125.0,,
722,2012-09,12.166666666666666,32.0,242.0,,
722,2012-10,14.5,45.333333333333336,293.6666666666667,,
722,2012-11,19.0,40.714285714285715,361.57142857142856,,
722,2012-12,24.666666666666668,36.77777777777778,314.6666666666667,,
722,2013-01,23.5,41.75,359.375,,
722,2013-02,2.5,33.0,262.1,,
722,2013-03,11.0,27.666666666666668,158.66666666666666,,
722,2013-04,11.125,34.44444444444444,222.22222222222223,,
722,2013-05,13.222222222222221,34.55555555555556,251.33333333333334,,
722,2013-06,6.75,35.875,205.5,,
722,2013-07,9.88888888888889,31.333333333333332,219.55555555555554,,
